"ID","ceu","chb","yri","na"
"11839",11839,0,0,0.540499756576537,0.459500243423463
"11840",11840,0,0,0,1
"11841",11841,0,0,0,1
"11842",11842,0,0,1,0
"11843",11843,1,0,0,0
"11844",11844,0,0,1,0
"11845",11845,0,0,0,1
"11846",11846,0,0,0,1
"11847",11847,1,0,0,0
"11848",11848,0,0,0.802020151702891,0.197979848297109
"11849",11849,0,0,0,1
"11850",11850,0,1,0,0
"11851",11851,0,0,1,0
"11852",11852,0.718716574645441,0.281283425354559,0,0
"11853",11853,0,0,0,1
"11854",11854,0,0,0,1
"11855",11855,0,0,0,1
"11856",11856,0,0,0,1
"11857",11857,0,0,1,0
"11858",11858,0.697817443917302,0,0.302182556082698,0
"11859",11859,0,0,1,0
"11860",11860,0,0,0,1
"11861",11861,0,0,1,0
"11862",11862,0,0,0,1
"11863",11863,0,0,0,1
"11864",11864,0,0,1,0
"11865",11865,0,0,1,0
"11866",11866,0,0,1,0
"11867",11867,0,0,1,0
"11868",11868,0,0,1,0
"11869",11869,0,0,0,1
"11870",11870,0,0,0,1
"11871",11871,0,0,1,0
"11872",11872,0,0,0,1
"11873",11873,0,0,1,0
"11874",11874,0,0,1,0
"11875",11875,0,0,1,0
"11876",11876,0,0,1,0
"11877",11877,0,0,0,1
"11878",11878,0,0,0,1
"11879",11879,0,0,1,0
"11880",11880,0,0,0,1
"11881",11881,0,0,1,0
"11882",11882,0,0,1,0
"11883",11883,0,0,1,0
"11884",11884,0,0,1,0
"11885",11885,0,0,1,0
"11886",11886,0,0,0,1
"11887",11887,0,0,0,1
"11888",11888,0,0,1,0
"11889",11889,0,0,0,1
"11890",11890,0,0,1,0
"11891",11891,0,0,1,0
"11892",11892,0,0,0,1
"11893",11893,0,0,1,0
"11894",11894,0,0,1,0
"11895",11895,0,0,1,0
"11896",11896,0,0,1,0
"11897",11897,0,0,0,1
"11898",11898,0,0,0,1
"11899",11899,0,0,1,0
"11900",11900,0.376437486223949,0,0.623562513776051,0
"11901",11901,1,0,0,0
"11902",11902,0,0,1,0
"11903",11903,0,0,0,1
"11904",11904,0,0,1,0
"11905",11905,0,0,1,0
"11906",11906,0,0,1,0
"11907",11907,0,0,1,0
"11908",11908,0,0,1,0
"11909",11909,0,0,1,0
"11910",11910,0,0,0,1
"11911",11911,0,0,0,1
"11912",11912,0,0,1,0
"11913",11913,0,0,1,0
"11914",11914,0,0,0,1
"11915",11915,0.836775086530906,0,0.163224913469094,0
"11916",11916,0,0,0,1
"11917",11917,0.724432228791557,0,0.275567771208443,0
"11918",11918,0,0,0,1
"11919",11919,0,0,1,0
"11920",11920,0,0,1,0
"11921",11921,0,0,1,0
"11922",11922,0.98365587099579,0,0.01634412900421,0
"11923",11923,0,0,0,1
"11924",11924,1,0,0,0
"11925",11925,0,0,0,1
"11926",11926,0,0,1,0
"11927",11927,0,1,0,0
"11928",11928,0,0,1,0
"11929",11929,0,0,0,1
"11930",11930,0,0,1,0
"11931",11931,0,0,1,0
"11932",11932,0,0,1,0
"11933",11933,0,0,1,0
"11934",11934,0,0,0,1
"11935",11935,0,0,1,0
"11936",11936,0,0,1,0
"11937",11937,1,0,0,0
"11938",11938,0,0,0,1
"11939",11939,0,0,1,0
"11940",11940,0,0,1,0
"11941",11941,0,0,1,0
"11942",11942,0,0,0,1
"11943",11943,0,0,0,1
"11944",11944,0,0,1,0
"11945",11945,0,0,0,1
"11946",11946,0,0,0,1
"11947",11947,0,0,1,0
"11948",11948,0,0,0,1
"11949",11949,0,0,1,0
"11950",11950,0,0,0,1
"11951",11951,0,0,1,0
"11952",11952,0.656051811292855,0,0.343948188707145,0
"11953",11953,0.673875113623581,0,0.326124886376419,0
"11954",11954,1,0,0,0
"11955",11955,0,0,1,0
"11956",11956,0,0,1,0
"11957",11957,0,0,0.190744599565733,0.809255400434267
"11958",11958,0,0,0,1
"11959",11959,0,0,0,1
"11960",11960,0,1,0,0
"11961",11961,0,0,1,0
"11962",11962,0,0,0,1
"11963",11963,0,0,0,1
"11964",11964,0,0,0,1
"11965",11965,0,0,1,0
"11966",11966,0,0,1,0
"11967",11967,0,0,1,0
"11968",11968,0,0,0,1
"11969",11969,1,0,0,0
"11970",11970,0,0,0,1
"11971",11971,0,0,1,0
"11972",11972,0,0,1,0
"11973",11973,0,0,1,0
"11974",11974,0,0,1,0
"11975",11975,0,0,0,1
"11976",11976,1,0,0,0
"11977",11977,0,0,0,1
"11978",11978,0,0,1,0
"11979",11979,0,0,1,0
"11980",11980,0,0,0,1
"11981",11981,0,0,1,0
"11982",11982,0,0,1,0
"11983",11983,0,0,1,0
"11984",11984,0,0,0,1
"11985",11985,0,0,0,1
"11986",11986,0,0,1,0
"11987",11987,0,0,1,0
"11988",11988,0,0,0,1
"11989",11989,0,0,0,1
"11990",11990,0,0,0,1
"11991",11991,0,0,1,0
"11992",11992,0,0,0,1
"11993",11993,0,0,1,0
"11994",11994,0,0,0,1
"11995",11995,0,0,1,0
"11996",11996,0,0,1,0
"11997",11997,1,0,0,0
"11998",11998,0,0,1,0
"11999",11999,0,0,0,1
"12000",12000,0,0,1,0
"12001",12001,0,0,1,0
"12002",12002,0,0,0,1
"12003",12003,0,1,0,0
"12004",12004,1,0,0,0
"12005",12005,0,0,0,1
"12006",12006,0,0,1,0
"12007",12007,0,0,0,1
"12008",12008,0,0,0,1
"12009",12009,1,0,0,0
"12010",12010,0,0.245713305046594,0,0.754286694953406
"12011",12011,1,0,0,0
"12012",12012,0,0,0,1
"12013",12013,0,0,0,1
"12014",12014,0,0,1,0
"12015",12015,0,0,1,0
"12016",12016,0,0,0,1
"12017",12017,0.483216528657067,0,0.516783471342933,0
"12018",12018,0,0,1,0
"12019",12019,0,0,1,0
"12020",12020,0,0.107561073300531,0,0.892438926699469
"12021",12021,0,0,0,1
"12022",12022,0.650089864479014,0,0.349910135520986,0
"12023",12023,0,0,0,1
"12024",12024,0,0,1,0
"12025",12025,0,0,0,1
"12026",12026,0,0,0,1
"12027",12027,0,0,1,0
"12028",12028,1,0,0,0
"12029",12029,0,0,0,1
"12030",12030,0,0,1,0
"12031",12031,1,0,0,0
"12032",12032,0,0,0,1
"12033",12033,0,0,1,0
"12034",12034,0,0,1,0
"12035",12035,0,0,1,0
"12036",12036,0,0,1,0
"12037",12037,1,0,0,0
"12038",12038,1,0,0,0
"12039",12039,0,0,1,0
"12040",12040,0,0,1,0
"12041",12041,0,0,1,0
"12042",12042,0,0,1,0
"12043",12043,0,0,0,1
"12044",12044,0,0,1,0
"12045",12045,0,0,0,1
"12046",12046,0,0,1,0
"12047",12047,1,0,0,0
"12048",12048,0,0,1,0
"12049",12049,0,0,1,0
"12050",12050,0,0,1,0
"12051",12051,0,0,1,0
"12052",12052,0,0.863711266640166,0.136288733359834,0
"12053",12053,0,0.0182890271753419,0.981710972824658,0
"12054",12054,0,0.457005513091645,0.542994486908355,0
"12055",12055,0,0,1,0
"12056",12056,0,0,1,0
"12057",12057,0,0,0,1
"12058",12058,1,0,0,0
"12059",12059,0,0,1,0
"12060",12060,0,0,1,0
"12061",12061,0,0,1,0
"12062",12062,0,0,0,1
"12063",12063,0,0,1,0
"12064",12064,0,0,0,1
"12065",12065,0,0,1,0
"12066",12066,0,1,0,0
"12067",12067,0,0,1,0
"12068",12068,1,0,0,0
"12069",12069,0,0,1,0
"12070",12070,0,0,1,0
"12071",12071,0,0,1,0
"12072",12072,0,0,0,1
"12073",12073,0,0,0,1
"12074",12074,0,1,0,0
"12075",12075,0,0,1,0
"12076",12076,0,0,0,1
"12077",12077,0,0,0,1
"12078",12078,0,0,0,1
"12079",12079,0.689475897097509,0,0.310524102902491,0
"12080",12080,0,0,1,0
"12081",12081,0,0,1,0
"12082",12082,0,0,0,1
"12083",12083,1,0,0,0
"12084",12084,0,0,0,1
"12085",12085,0,0,1,0
"12086",12086,0,0.690425612076069,0,0.309574387923931
"12087",12087,0,0,1,0
"12088",12088,0,0,0,1
"12089",12089,0,0,0,1
"12090",12090,0,0,1,0
"12091",12091,0,0,1,0
"12092",12092,0.568797590329268,0,0,0.431202409670732
"12093",12093,0,0,1,0
"12094",12094,0,0,1,0
"12095",12095,0,0,0.471462691555644,0.528537308444356
"12096",12096,0,0,1,0
"12097",12097,0,0,1,0
"12098",12098,0,0,1,0
"12099",12099,0,0,1,0
"12100",12100,0,0,0,1
"12101",12101,0,0,0,1
"12102",12102,0,0,1,0
"12103",12103,0,0,0,1
"12104",12104,0,0,1,0
"12105",12105,1,0,0,0
"12106",12106,0,1,0,0
"12107",12107,0,0,1,0
"12108",12108,0,0,1,0
"12109",12109,0,0,0,1
"12110",12110,0,0,1,0
"12111",12111,0.750666779553285,0,0.249333220446715,0
"12112",12112,0.797157349361442,0,0.202842650638558,0
"12113",12113,0.506873055544929,0,0.493126944455071,0
"12114",12114,0,0,1,0
"12115",12115,0,0,1,0
"12116",12116,0,0,1,0
"12117",12117,0,0,0,1
"12118",12118,0,0,0,1
"12119",12119,1,0,0,0
"12120",12120,0,0,1,0
"12121",12121,0,0,0,1
"12122",12122,0,0,0.588940834270034,0.411059165729966
"12123",12123,0,0,1,0
"12124",12124,0,0,1,0
"12125",12125,0,0,1,0
"12126",12126,0,0,0.225195656885262,0.774804343114738
"12127",12127,0,0,1,0
"12128",12128,0,0,1,0
"12129",12129,0,0,1,0
"12130",12130,0,1,0,0
"12131",12131,0,0,1,0
"12132",12132,0,0,0.390937520294756,0.609062479705244
"12133",12133,0,0,1,0
"12134",12134,0.724715354619548,0,0.275284645380452,0
"12135",12135,0,0,1,0
"12136",12136,0,0,0.664483555083279,0.335516444916721
"12137",12137,0,0,0.215043476902793,0.784956523097207
"12138",12138,0,0,1,0
"12139",12139,0,1,0,0
"12140",12140,0,0,1,0
"12141",12141,0,0.167756615372127,0.832243384627873,0
"12142",12142,0,0,1,0
"12143",12143,1,0,0,0
"12144",12144,0,0,0,1
"12145",12145,0.234434955909819,0,0,0.765565044090181
"12146",12146,0,0,1,0
"12147",12147,0,0,0,1
"12148",12148,0,0,0,1
"12149",12149,0,0,1,0
"12150",12150,1,0,0,0
"12151",12151,0,0,1,0
"12152",12152,1,0,0,0
"12153",12153,0,0,1,0
"12154",12154,0,0.190315578855007,0,0.809684421144993
"12155",12155,0,0,1,0
"12156",12156,0,0,1,0
"12157",12157,0,0,1,0
"12158",12158,0,0,1,0
"12159",12159,0,0,1,0
"12160",12160,0,0,1,0
"12161",12161,0,1,0,0
"12162",12162,0,0,0,1
"12163",12163,0,0,0,1
"12164",12164,0,1,0,0
"12165",12165,0,0,0,1
"12166",12166,0,0,1,0
"12167",12167,0,0,1,0
"12168",12168,0,0,1,0
"12169",12169,0,0,1,0
"12170",12170,0,0,1,0
"12171",12171,0,0,1,0
"12172",12172,0,0,1,0
"12173",12173,1,0,0,0
"12174",12174,0,0,1,0
"12175",12175,0,0,1,0
"12176",12176,0,0,0,1
"12177",12177,0,0,1,0
"12178",12178,0,0,0,1
"12179",12179,0,0,0,1
"12180",12180,0,0,1,0
"12181",12181,0,1,0,0
"12182",12182,0,0,1,0
"12183",12183,0,0,1,0
"12184",12184,0,0,1,0
"12185",12185,0,0,0,1
"12186",12186,1,0,0,0
"12187",12187,0,0,0,1
"12188",12188,0,0,0,1
"12189",12189,0,0,1,0
"12190",12190,0,0,1,0
"12191",12191,0,0,1,0
"12192",12192,0,0,1,0
"12193",12193,0,0,1,0
"12194",12194,0.909409690046232,0,0.0905903099537682,0
"12195",12195,0,0.183172902778097,0.816827097221903,0
"12196",12196,0,0,1,0
"12197",12197,1,0,0,0
"12198",12198,0,0,1,0
"12199",12199,0,0,0,1
"12200",12200,0,0,1,0
"12201",12201,0,0,1,0
"12202",12202,1,0,0,0
"12203",12203,0,0,1,0
"12204",12204,0,0,1,0
"12205",12205,0,0,1,0
"12206",12206,0,0,1,0
"12207",12207,0,0,1,0
"12208",12208,0,0,1,0
"12209",12209,0,0,1,0
"12210",12210,0,0.661891226409353,0.338108773590647,0
"12211",12211,0,1,0,0
"12212",12212,0,0,0,1
"12213",12213,0,0,1,0
"12214",12214,0,0,1,0
"12215",12215,0,0,1,0
"12216",12216,0,0,0,1
"12217",12217,0,1,0,0
"12218",12218,1,0,0,0
"12219",12219,0,0,0,1
"12220",12220,0,0,1,0
"12221",12221,0,0,0,1
"12222",12222,0,0.169474667914983,0,0.830525332085017
"12223",12223,0,0,1,0
"12224",12224,0,0,0,1
"12225",12225,0.534223269978611,0,0.465776730021389,0
"12226",12226,0,0,1,0
"12227",12227,0,0,0.998404582504008,0.00159541749599163
"12228",12228,0,0,1,0
"12229",12229,0,0,1,0
"12230",12230,0,0,1,0
"12231",12231,0,0,1,0
"12232",12232,0,0,1,0
"12233",12233,1,0,0,0
"12234",12234,0,0,1,0
"12235",12235,0,0,1,0
"12236",12236,0.743691142548414,0,0.256308857451586,0
"12237",12237,1,0,0,0
"12238",12238,0.274112103363223,0,0.725887896636777,0
"12239",12239,0,0,0,1
"12240",12240,0,0,1,0
"12241",12241,0,0,1,0
"12242",12242,0,0,0,1
"12243",12243,0,0,1,0
"12244",12244,0,1,0,0
"12245",12245,1,0,0,0
"12246",12246,0,0,1,0
"12247",12247,0,0,0,1
"12248",12248,0,0,0,1
"12249",12249,0,0,0,1
"12250",12250,0,0,1,0
"12251",12251,0,0,1,0
"12252",12252,0,0,1,0
"12253",12253,0,0,1,0
"12254",12254,0,0,1,0
"12255",12255,0,0,1,0
"12256",12256,0,0,1,0
"12257",12257,0,0,1,0
"12258",12258,0,1,0,0
"12259",12259,0,0,1,0
"12260",12260,0,0,1,0
"12261",12261,0,0,1,0
"12262",12262,0,0,1,0
"12263",12263,0,0,1,0
"12264",12264,0,0,1,0
"12265",12265,0,0,0,1
"12266",12266,0,0,0,1
"12267",12267,0,0,1,0
"12268",12268,0,0.170960617757374,0,0.829039382242626
"12269",12269,0,0,0,1
"12270",12270,0,0,1,0
"12271",12271,0,0,1,0
"12272",12272,0,0,1,0
"12273",12273,0,0,1,0
"12274",12274,0,1,0,0
"12275",12275,0,0,1,0
"12276",12276,0.0655661088912894,0,0,0.934433891108711
"12277",12277,0,0,0.343765683946913,0.656234316053087
"12278",12278,0,0,1,0
"12279",12279,0,0,0,1
"12280",12280,0,0.858030293406045,0,0.141969706593955
"12281",12281,0,0,0,1
"12282",12282,0,0,0,1
"12283",12283,0,0,1,0
"12284",12284,1,0,0,0
"12285",12285,0,0,0,1
"12286",12286,0,0,1,0
"12287",12287,0,0,0,1
"12288",12288,0,0,0,1
"12289",12289,0,0,1,0
"12290",12290,0,0,1,0
"12291",12291,0,0,0.554303399234413,0.445696600765587
"12292",12292,1,0,0,0
"12293",12293,1,0,0,0
"12294",12294,0,0.199850403967503,0,0.800149596032497
"12295",12295,0.608152047661861,0,0.391847952338139,0
"12296",12296,0,0,1,0
"12297",12297,0,0,1,0
"12298",12298,1,0,0,0
"12299",12299,0,0,1,0
"12300",12300,0,0,0,1
"12301",12301,0,0,1,0
"12302",12302,0,1,0,0
"12303",12303,0,0,1,0
"12304",12304,0,0,1,0
"12305",12305,0,1,0,0
"12306",12306,0,0,1,0
"12307",12307,0,0,1,0
"12308",12308,0.859625255654464,0,0.140374744345536,0
"12309",12309,0,0,1,0
"12310",12310,0,0,1,0
"12311",12311,0,0,1,0
"12312",12312,0,0,0.552138663861115,0.447861336138885
"12313",12313,0,0,1,0
"12314",12314,0,0,1,0
"12315",12315,0,0,1,0
"12316",12316,0,0,1,0
"12317",12317,0,0,1,0
"12318",12318,0,0,0,1
"12319",12319,0,0,1,0
"12320",12320,0,0,0,1
"12321",12321,0,0,0.7133735438656,0.2866264561344
"12322",12322,1,0,0,0
"12323",12323,0,0,1,0
"12324",12324,0,0,0,1
"12325",12325,0,0,0,1
"12326",12326,0,0,1,0
"12327",12327,0,0,0,1
"12328",12328,0,0.541045133508306,0,0.458954866491694
"12329",12329,0,0,0,1
"12330",12330,0,0,1,0
"12331",12331,0,0,1,0
"12332",12332,0,0,1,0
"12333",12333,0,0,1,0
"12334",12334,0,0,1,0
"12335",12335,1,0,0,0
"12336",12336,0,0,1,0
"12337",12337,0,0,1,0
"12338",12338,0,0,1,0
"12339",12339,0,0,0,1
"12340",12340,0,0,0,1
"12341",12341,0,0,1,0
"12342",12342,0,0,0,1
"12343",12343,0,0,1,0
"12344",12344,0,0,1,0
"12345",12345,0,0,0,1
"12346",12346,0,0,0,1
"12347",12347,0,0.333824254463252,0.666175745536748,0
"12348",12348,1,0,0,0
"12349",12349,0,0,1,0
"12350",12350,0,0,1,0
"12351",12351,1,0,0,0
"12352",12352,0,0,0,1
"12353",12353,0,0,1,0
"12354",12354,0,0,0,1
"12355",12355,0,0,0,1
"12356",12356,0,0,1,0
"12357",12357,1,0,0,0
"12358",12358,0,0,0,1
"12359",12359,0,0,1,0
"12360",12360,0,0,0,1
"12361",12361,0,1,0,0
"12362",12362,0,0,0,1
"12363",12363,0,0,1,0
"12364",12364,0,0,1,0
"12365",12365,0.607878434944723,0,0.392121565055277,0
"12366",12366,0,0,1,0
"12367",12367,0,0,0,1
"12368",12368,0,0,0,1
"12369",12369,0,0,0,1
"12370",12370,0,0,1,0
"12371",12371,0,0,1,0
"12372",12372,0,0,1,0
"12373",12373,0,0,0,1
"12374",12374,0,0.377232536890006,0,0.622767463109994
"12375",12375,0,0,0,1
"12376",12376,0,0,0,1
"12377",12377,0.672272584648454,0.327727415351546,0,0
"12378",12378,1,0,0,0
"12379",12379,0.841615540475686,0,0.158384459524314,0
"12380",12380,0,0,1,0
"12381",12381,0,0,1,0
"12382",12382,1,0,0,0
"12383",12383,0,0,0,1
"12384",12384,0,0,1,0
"12385",12385,1,0,0,0
"12386",12386,1,0,0,0
"12387",12387,0,0,0,1
"12388",12388,0,0.121819945050447,0.878180054949553,0
"12389",12389,0,0,1,0
"12390",12390,0,0,1,0
"12391",12391,0,0,1,0
"12392",12392,0,0,1,0
"12393",12393,0,0,0,1
"12394",12394,0,0,1,0
"12395",12395,0,0,0,1
"12396",12396,0,0,1,0
"12397",12397,0,0,1,0
"12398",12398,0,0,1,0
"12399",12399,0,0,1,0
"12400",12400,0,0,1,0
"12401",12401,1,0,0,0
"12402",12402,0,0,0,1
"12403",12403,0,0,1,0
"12404",12404,0,0,1,0
"12405",12405,0,0,0,1
"12406",12406,0,0,1,0
"12407",12407,0,0,0,1
"12408",12408,0,0,0,1
"12409",12409,0,0.758801972389847,0.241198027610153,0
"12410",12410,0,0,1,0
"12411",12411,0,1,0,0
"12412",12412,0,0,0,1
"12413",12413,0,0,0,1
"12414",12414,0,0,0,1
"12415",12415,0,0,0,1
"12416",12416,1,0,0,0
"12417",12417,1,0,0,0
"12418",12418,0,0,1,0
"12419",12419,0.727039479919767,0,0.272960520080233,0
"12420",12420,0,0,1,0
"12421",12421,0,0,1,0
"12422",12422,0,0.820618227025988,0,0.179381772974012
"12423",12423,0,0,1,0
"12424",12424,0,1,0,0
"12425",12425,0,0,1,0
"12426",12426,0,0,1,0
"12427",12427,0,1,0,0
"12428",12428,0,0,0,1
"12429",12429,0,0,0,1
"12430",12430,0,0,1,0
"12431",12431,0,0,1,0
"12432",12432,1,0,0,0
"12433",12433,0,0,1,0
"12434",12434,1,0,0,0
"12435",12435,0.09976990731775,0,0,0.90023009268225
"12436",12436,0,0,1,0
"12437",12437,0,0,0,1
"12438",12438,0,0,0,1
"12439",12439,0,0,1,0
"12440",12440,0,0,1,0
"12441",12441,0,0,1,0
"12442",12442,0,0,1,0
"12443",12443,1,0,0,0
"12444",12444,0,0,0,1
"12445",12445,0,0,1,0
"12446",12446,0,0,1,0
"12447",12447,0,0,1,0
"12448",12448,0,0,0,1
"12449",12449,0,0,1,0
"12450",12450,0,0,0,1
"12451",12451,0,0,0,1
"12452",12452,0,0,1,0
"12453",12453,0,0,0,1
"12454",12454,0,0,0,1
"12455",12455,0,0,0,1
"12456",12456,0,0,0,1
"12457",12457,1,0,0,0
"12458",12458,0,0,0,1
"12459",12459,0,0,0,1
"12460",12460,0,0,0,1
"12461",12461,0,0,0.213485576434323,0.786514423565677
"12462",12462,0.918470853806866,0.0815291461931337,0,0
"12463",12463,1,0,0,0
"12464",12464,0,0,0,1
"12465",12465,0,0,0,1
"12466",12466,0,0,0,1
"12467",12467,0,0,1,0
"12468",12468,0,0,0.281362178558993,0.718637821441007
"12469",12469,1,0,0,0
"12470",12470,0,0,0,1
"12471",12471,0,0,1,0
"12472",12472,0,0,0,1
"12473",12473,0,0,1,0
"12474",12474,1,0,0,0
"12475",12475,0,0,1,0
"12476",12476,1,0,0,0
"12477",12477,0,0,1,0
"12478",12478,1,0,0,0
"12479",12479,1,0,0,0
"12480",12480,0.354502793461506,0,0.645497206538494,0
"12481",12481,0,0,1,0
"12482",12482,0,0,1,0
"12483",12483,0,0,1,0
"12484",12484,0,0,0,1
"12485",12485,0,0,0,1
"12486",12486,0,0,0,1
"12487",12487,0,0,1,0
"12488",12488,0,0,1,0
"12489",12489,0,0,1,0
"12490",12490,0,0,1,0
"12491",12491,0,0,0,1
"12492",12492,0,0,0.314494756439672,0.685505243560328
"12493",12493,0,0,1,0
"12494",12494,0,0,1,0
"12495",12495,0,0,1,0
"12496",12496,0,0,1,0
"12497",12497,0,0,1,0
"12498",12498,0,0,1,0
"12499",12499,0,0,0,1
"12500",12500,0.410187110657716,0,0.589812889342284,0
"12501",12501,0,0,0,1
"12502",12502,0.389941336272386,0,0.610058663727614,0
"12503",12503,0,0,1,0
"12504",12504,0,0,1,0
"12505",12505,0,0,1,0
"12506",12506,1,0,0,0
"12507",12507,0,0,1,0
"12508",12508,0,0,1,0
"12509",12509,0,0,1,0
"12510",12510,0,1,0,0
"12511",12511,0,0,1,0
"12512",12512,0,1,0,0
"12513",12513,0,0,1,0
"12514",12514,0,0,1,0
"12515",12515,0,0,1,0
"12516",12516,0,0,1,0
"12517",12517,0,0,0,1
"12518",12518,0,0,0,1
"12519",12519,0.531857920870607,0,0.468142079129393,0
"12520",12520,0,0,1,0
"12521",12521,0,0,1,0
"12522",12522,0,0,1,0
"12523",12523,0,0,1,0
"12524",12524,0,0,1,0
"12525",12525,0,0,0,1
"12526",12526,0,0,1,0
"12527",12527,0,0,1,0
"12528",12528,0,0,1,0
"12529",12529,0,0,1,0
"12530",12530,0,0,1,0
"12531",12531,0,0,1,0
"12532",12532,0,0,1,0
"12533",12533,0,0,0,1
"12534",12534,0,0,1,0
"12535",12535,0,0,1,0
"12536",12536,0.439295690013751,0,0.560704309986249,0
"12537",12537,0,0,1,0
"12538",12538,0,0,1,0
"12539",12539,0,0,0,1
"12540",12540,0,0,1,0
"12541",12541,0.691853524291218,0,0.308146475708782,0
"12542",12542,0,0,0,1
"12543",12543,0,0,1,0
"12544",12544,0,1,0,0
"12545",12545,0,0,1,0
"12546",12546,0,0,0,1
"12547",12547,0,0,1,0
"12548",12548,0,0,1,0
"12549",12549,0,0,0,1
"12550",12550,0,0.235246639498655,0,0.764753360501345
"12551",12551,0,0,1,0
"12552",12552,0,0,1,0
"12553",12553,0.715177319701979,0,0.284822680298021,0
"12554",12554,0,0,0,1
"12555",12555,1,0,0,0
"12556",12556,0,0,1,0
"12557",12557,0,0,1,0
"12558",12558,0,0,1,0
"12559",12559,0,0,1,0
"12560",12560,0,0,0,1
"12561",12561,0,0,0,1
"12562",12562,0,0,0,1
"12563",12563,0.732528562022708,0,0.267471437977292,0
"12564",12564,0,0,0,1
"12565",12565,0,0,0,1
"12566",12566,0,0,1,0
"12567",12567,0,0,0,1
"12568",12568,1,0,0,0
"12569",12569,0,0,1,0
"12570",12570,0,0,0,1
"12571",12571,0,0,0,1
"12572",12572,0,0,1,0
"12573",12573,0.875389474973417,0,0.124610525026583,0
"12574",12574,0,0,0,1
"12575",12575,0,0,0,1
"12576",12576,0,0,1,0
"12577",12577,0,0.676312553432581,0,0.323687446567419
"12578",12578,0,0,1,0
"12579",12579,0,0,1,0
"12580",12580,0,0,1,0
"12581",12581,1,0,0,0
"12582",12582,0,0,1,0
"12583",12583,0,0,1,0
"12584",12584,0,0,1,0
"12585",12585,0,0,0,1
"12586",12586,0,0,1,0
"12587",12587,0,0,0.664483555083279,0.335516444916721
"12588",12588,0,0,1,0
"12589",12589,0,0,1,0
"12590",12590,0,0.839214854751845,0,0.160785145248155
"12591",12591,0,0,1,0
"12592",12592,1,0,0,0
"12593",12593,0.759811448562687,0,0,0.240188551437313
"12594",12594,1,0,0,0
"12595",12595,1,0,0,0
"12596",12596,0,0,0,1
"12597",12597,0,0,1,0
"12598",12598,0,0.0456943646131548,0,0.954305635386845
"12599",12599,0,0,0,1
"12600",12600,0,0,1,0
"12601",12601,0,0,0,1
"12602",12602,0,0,1,0
"12603",12603,0,0,1,0
"12604",12604,0.339313888327524,0,0.660686111672476,0
"12605",12605,0.887181886875624,0,0,0.112818113124376
"12606",12606,0.297279459737183,0,0.702720540262817,0
"12607",12607,0,0,0,1
"12608",12608,0,0,1,0
"12609",12609,0,0,1,0
"12610",12610,0,0,0,1
"12611",12611,1,0,0,0
"12612",12612,0,0,1,0
"12613",12613,0.617976493136666,0,0.382023506863334,0
"12614",12614,0,0,0,1
"12615",12615,0,0,1,0
"12616",12616,0,0,1,0
"12617",12617,0,0,0,1
"12618",12618,0,0,1,0
"12619",12619,0,0,1,0
"12620",12620,0,0,0.0751980486347749,0.924801951365225
"12621",12621,0,0,0,1
"12622",12622,0.481764333497267,0.518235666502733,0,0
"12623",12623,0,0,0,1
"12624",12624,0,0,1,0
"12625",12625,0,0,0,1
"12626",12626,0,0,0,1
"12627",12627,0,0,1,0
"12628",12628,0,0,0,1
"12629",12629,0,0,0,1
"12630",12630,0,0,1,0
"12631",12631,0,0,0,1
"12632",12632,0,0,1,0
"12633",12633,0,0,1,0
"12634",12634,0,0,1,0
"12635",12635,0,0,1,0
"12636",12636,0,0,1,0
"12637",12637,0,0,0,1
"12638",12638,0,0,1,0
"12639",12639,0,0,0,1
"12640",12640,0,0,1,0
"12641",12641,0,0,1,0
"12642",12642,0.541970638792918,0.458029361207082,0,0
"12643",12643,0,0,0,1
"12644",12644,0,0,1,0
"12645",12645,0,0,1,0
"12646",12646,0,0,1,0
"12647",12647,0,0,0,1
"12648",12648,1,0,0,0
"12649",12649,0,0,1,0
"12650",12650,0,0,1,0
"12651",12651,1,0,0,0
"12652",12652,0,0,0,1
"12653",12653,0,0,1,0
"12654",12654,0,0,1,0
"12655",12655,0,0,1,0
"12656",12656,0,0,0,1
"12657",12657,0,1,0,0
"12658",12658,1,0,0,0
"12659",12659,0,0,1,0
"12660",12660,0,0,0,1
"12661",12661,0,0,1,0
"12662",12662,0,0,1,0
"12663",12663,0,0,1,0
"12664",12664,0,0,1,0
"12665",12665,0.73738963350479,0,0.26261036649521,0
"12666",12666,0.77392876787053,0,0.22607123212947,0
"12667",12667,0,0,1,0
"12668",12668,0,0,1,0
"12669",12669,0,0,1,0
"12670",12670,0,0,0,1
"12671",12671,0,0,1,0
"12672",12672,0,0,0,1
"12673",12673,0,0,1,0
"12674",12674,0,0,1,0
"12675",12675,0,0,1,0
"12676",12676,0,0,1,0
"12677",12677,0,0,1,0
"12678",12678,0,0,0,1
"12679",12679,0,0,1,0
"12680",12680,1,0,0,0
"12681",12681,0,0,0,1
"12682",12682,0,0,0,1
"12683",12683,0,0.590189270867995,0.409810729132005,0
"12684",12684,0.875326733723341,0,0.124673266276659,0
"12685",12685,0,0,0.87401107536607,0.12598892463393
"12686",12686,0,0,0,1
"12687",12687,0,0,1,0
"12688",12688,0,0,1,0
"12689",12689,0,0.354473608826084,0,0.645526391173916
"12690",12690,0,0,1,0
"12691",12691,0,0,0,1
"12692",12692,0,0,1,0
"12693",12693,0,0,1,0
